appid,name_x,release_date,price,rating,achievements,developer_id,publisher_id,gameid
362970,Parcel - Soundtrack,2015-07-06,0.0,50.0,0,2265,1570,316080
362980,Official Guide - Undefeated,2015-07-17,3.99,62.1,0,1521,1102,332390
363040,Official Guide - Girlfriend Rescue,2015-09-11,2.99,59.42,0,1521,1102,332400
363050,Let's Explore the Airport (Junior Field Trips),2015-04-24,6.99,82.55,0,1215,1161,
363060,Let's Explore the Farm (Junior Field Trips),2015-04-24,6.99,70.57,0,1215,1161,
363070,Let's Explore the Jungle (Junior Field Trips),2015-04-24,6.99,71.55,0,1215,1161,
363090,NOBUNAGA'S AMBITION: Kakushin with Power Up Kit,2015-06-25,50.99,73.64,0,1593,792,
363110,NOBUNAGA'S AMBITION: Tendou with Power Up Kit,2015-06-25,50.99,71.74,0,1593,792,
363130,Toukiden: Kiwami,2015-06-25,59.99,65.99,50,1593,792,
363150,Romance of the Three Kingdoms XIII,2016-01-27,59.99,52.89,0,1593,792,
363180,Tenshu General,2015-12-01,5.99,63.45,11,3476,2506,
363200,Virus Jigglin' Fever,2015-05-05,1.99,67.06,0,3477,2507,
363220,Ghost in the Machine,2015-04-22,4.99,74.19,0,3478,1570,
363240,Caveman Craig,2015-08-28,4.99,72.9,45,3479,2508,
363270,O3DX,2016-01-22,7.99,41.67,22,3480,1176,
363320,Void Destroyer - Mini Sandbox,2015-04-28,0.0,50.0,0,1264,871,259660
363330,Mind Snares: Alice's Journey,2015-04-23,9.99,81.57,17,1609,1118,
363350,Fort Defense - Atlantic Ocean,2015-06-29,2.99,43.95,0,2960,1245,343930
363351,Fort Defense - Bermuda Triangle,2015-07-14,2.99,25.81,0,2960,1245,343930
363360,Interstellar Rift,2020-09-24,17.99,68.27,42,3481,99,
363410,Always The Same Blue Sky...,2015-05-21,2.29,72.17,12,3482,2509,
363420,Leap of Fate,2016-03-30,15.99,82.31,50,3483,2510,
363430,D Series OFF ROAD Driving Simulation,2015-05-19,7.99,40.53,56,3484,2511,
363440,Mega Man Legacy Collection,2015-08-24,14.99,82.79,24,229,49,
363460,Spermination,2015-04-29,2.99,81.34,16,1262,869,
363490,Escape Machines,2015-04-14,1.69,43.4,0,3485,2180,
363500,Ossuary,2015-05-27,8.19,73.27,26,3486,2512,
363510,STAR-BOX: RPG Adventures in Space,2015-08-17,4.99,35.08,12,3487,2513,
363520,Goliath,2016-05-12,11.99,60.45,41,3488,2514,
363530,Robot Arena III,2016-06-20,19.99,31.29,0,3489,2514,
363580,PING 1.5+™,2015-08-13,4.99,66.62,29,3490,2515,
363600,Holy Potatoes! A Weapon Shop?!,2015-07-13,9.99,69.77,50,3491,342,
363610,Botology,2015-06-24,0.99,38.04,56,2625,1826,
363620,Tea Party Simulator 2015™,2015-04-23,8.19,67.81,28,3492,2516,
363630,DW8E: Edit Parts - Equipment Kimono,2015-05-18,0.99,69.44,0,1593,792,322520
363640,The Way - Soundtrack,2016-08-02,6.99,69.2,0,2137,1071,311010
363650,Hacker's Beat,2015-09-25,9.99,49.38,38,3493,596,
363660,Island Flight Simulator,2015-04-17,6.99,28.75,0,3494,268,
363670,Seeders,2015-08-21,3.99,56.05,15,3495,2517,
363680,Battlefleet Gothic: Armada,2016-04-21,14.99,66.94,50,693,38,
363800,Chroma Squad - Soundtrack,2015-04-28,3.99,66.62,0,935,767,251130
363840,Ancient Battle: Rome,2017-08-15,9.99,61.95,0,3496,2518,
363900,Super Goo Goo,2015-04-16,2.99,52.39,13,1059,2349,
363920,SWR JST DX Selective Memory Erase Effect,2015-04-20,4.99,64.08,0,3213,2314,
363930,Dead Age,2016-11-04,14.99,81.14,77,426,224,
363940,Solar Shifter EX,2015-09-11,4.99,40.6,12,1377,222,
363950,Windscape,2019-03-27,19.99,64.71,12,3497,224,
363960,Devils and Demons,2015-10-06,9.99,47.42,28,3233,28,
363970,Clicker Heroes,2015-05-13,0.0,85.21,111,3498,2519,
363980,Forget Me Not: My Organic Garden,2015-08-21,9.99,77.77,44,2341,596,
363990,War for the Overworld - Heart of Gold Expansion,2016-05-27,7.99,70.4,0,917,589,230190
364000,Culina: Hands in the Kitchen,2016-11-11,19.99,46.68,8,3499,2520,
364020,Battle of Empires : 1914-1918 - MP Pack 2,2015-07-22,2.39,40.58,0,2270,1573,316430
364050,Face It - A game to fight inner demons,2017-06-09,3.99,56.69,16,3500,1512,
364060,Capsule Force,2015-08-25,3.99,63.89,9,3501,691,
364100,Space Robot Samurai Zombie Slayer,2015-05-21,1.59,69.2,20,672,407,
364130,Ride the Bullet,2015-05-22,3.99,62.51,6,3502,2521,
364170,Albedo: Original Soundtrack,2015-04-17,0.0,50.0,0,1582,2522,277520
364180,Goo Tunes (Super Goo Goo OST),2015-04-16,0.99,40.58,0,1059,960,363900
364190,ASDAD: All-Stars Dungeons and Diamonds,2015-10-01,4.99,59.6,0,3503,2523,
364200,Farabel,2016-10-14,9.99,63.01,55,132,71,
364210,Sierra Ops - Space Strategy Visual Novel,2020-01-16,12.49,77.62,31,3504,956,
364220,Mighty No. 9 - Retro Hero,2016-08-24,2.99,35.22,0,2239,61,314710
364230,Lucius Demake,2016-08-08,4.99,85.86,44,807,509,
364250,XIIZEAL,2015-06-05,11.99,75.24,12,3505,584,
364260,Warlock's Citadel,2015-10-09,4.99,64.78,32,3506,2524,
364270,Lilly and Sasha: Curse of the Immortals,2015-04-28,,74.41,0,3507,2525,
364300,Space Rogue,2016-09-15,9.99,59.77,32,3508,2526,
364320,FSX: Steam Edition - Ultimate VFR Guam Add-On,2015-05-20,9.99,42.27,0,3509,2050,314160
364321,FSX: Steam Edition - R66 Turbine Add-On,2015-06-23,19.99,67.93,0,3286,2050,314160
364322,FSX: Steam Edition - Piper PA-28-181 Archer II Add-On,2015-07-14,22.99,68.8,0,2449,2050,314160
364323,FSX: Steam Edition - Diamond DA40 Add-On,2015-05-29,22.99,58.7,0,3510,2050,314160
364324,FSX: Steam Edition - Embraer E-Jets 175 and 195 Add-On,2015-11-10,22.99,56.51,0,3511,2050,314160
364325,FSX: Steam Edition - Piper Pacer 180 Add-On,2015-06-03,19.99,75.03,0,3510,2050,314160
364326,FSX: Steam Edition - WWI Fighters Add-On,2015-07-14,11.99,27.83,0,2899,2050,314160
364327,FSX: Steam Edition - Junker Ju87 Stuka Add-On,2015-07-08,9.99,62.1,0,2899,2050,314160
364328,FSX: Steam Edition - Air Alaska Add-On,2015-09-09,16.99,45.98,0,3512,2050,314160
364329,FSX: Steam Edition - WACO YMF5 Add-On,2015-07-14,19.99,71.52,0,3286,2050,314160
364340,FSX: Steam Edition - Active Sky Next Add-On,2015-10-07,22.99,66.84,0,3513,2050,314160
364350,The Apotheosis Project,2015-07-10,0.79,54.3,35,3514,813,
364360,Total War: WARHAMMER,2016-05-24,59.99,77.47,185,57,40,
364370,The Sheltered,2015-04-23,1.99,50.0,0,3515,2527,
364380,CINEVEO - VR Cinema,2015-04-24,24.99,44.25,0,3516,2528,
364390,Downfall,2016-02-15,8.19,88.03,30,1190,813,
364400,JumpJet Rex - Soundtrack,2015-04-21,3.99,55.69,0,1470,1033,329460
364410,Invite the Dwarves to Dinner,2015-04-16,1.99,50.0,0,3487,2529,346270
364420,Roguelands,2016-06-13,8.19,77.78,0,1448,1013,
364470,The Elder Scrolls®: Legends™,2017-05-31,0.0,50.0,0,3517,11,
364480,Red Goblin: Cursed Forest,2015-05-15,4.99,42.04,0,3518,1731,
364500,Endless Dead,2020-07-08,14.99,50.0,0,2284,1585,
364510,Transcendence,2015-07-24,12.49,82.31,59,3519,2530,
364630,AirMech Command,2017-03-08,8.19,64.51,25,685,414,
364640,FreeCell Quest,2015-10-19,9.99,74.32,36,2093,1464,
364660,Luminoso,2015-04-17,4.99,40.4,0,3520,2531,
364690,SUPER DISTRO,2015-07-22,0.79,37.01,5,3521,2532,
364700,Dawn of the Plow,2015-11-02,3.29,64.78,15,3522,2533,
364710,Wonky Pigeon!,2015-11-26,4.99,24.38,0,3523,2534,
364720,Reagan Gorbachev,2016-02-24,9.99,74.53,11,998,672,
364740,Magi,2017-01-17,9.99,71.52,9,1846,1274,
364750,Hacker Evolution Source Code,2015-05-11,8.19,66.76,0,512,277,
364770,Super Furball,2015-04-21,3.29,74.78,7,3524,2535,
364790,Voyage to Farland,2015-06-02,2.39,69.44,28,3525,2536,
364800,Star Trek™: Judgment Rites,2015-05-08,9.99,81.65,0,3395,376,
364810,Star Trek™: Starfleet Academy,2015-05-08,9.99,73.81,0,3395,376,
364820,Star Trek: Starfleet Command Gold Edition,2016-11-22,9.99,57.42,0,3395,376,
364830,BLEAK: Welcome to Glimmer,2016-04-08,0.0,75.0,30,3526,2537,
364840,N2O: Nitrous Oxide,2015-06-29,4.99,68.78,10,3527,2538,
364850,StartBolita,2015-07-30,0.79,35.92,9,3528,2539,
364880,Genesis of Drones,2016-05-24,0.0,50.0,0,3529,2540,
364890,The Lost Battalion: All Out Warfare,2015-04-23,0.99,45.12,0,3530,2541,
364900,Red Bit Ninja,2015-04-30,4.99,40.58,14,3531,2542,
364910,Redemption: Saints And Sinners,2016-11-18,0.99,50.35,7,2625,1826,
364930,Koi-Koi Japan [Hanafuda playing cards],2015-04-27,9.99,88.09,35,2752,1931,
364940,Pony World 3,2015-04-27,4.99,68.33,0,3532,2543,
364980,Bunker Constructor,2016-06-24,4.99,57.21,0,693,2544,
365010,Ys VI - Material Collection,,,50.0,0,698,423,312540
365020,Gynophobia,2015-07-31,1.59,64.33,0,3398,2449,
365050,Escape,2015-04-20,0.0,57.39,0,3533,2545,
365060,Titanis,2015-06-08,4.99,62.1,11,3534,2546,
365070,One Manga Day,2015-05-04,0.0,51.89,12,3535,2547,
365080,Unheard Screams - King Leopold II's Rule Over The Congo,2015-05-11,2.99,58.33,0,2884,2037,
365090,Super Snow Fight,2015-11-24,4.99,74.19,17,3536,2548,
365110,After All,2015-04-20,2.4,51.1,0,3537,2549,
365120,Curse of the Crescent Isle DX,2015-08-21,0.79,67.69,19,3538,2550,
365140,DREAMFLIGHT VR,2015-05-21,1.99,46.68,0,3539,2551,
365150,Go Home - Rage incoming,2015-08-01,1.99,62.1,13,3540,2552,
365160,Kona,2017-03-17,14.99,79.83,35,3541,2553,
365210,Hollywood Visionary,2015-05-01,3.99,78.43,64,1963,1366,
365240,Galaxy Union,2015-06-01,4.99,46.41,0,3542,2554,
365260,Crash Dive,2015-07-06,3.29,80.35,32,3543,2555,
365270,Shadow Hunter,2015-04-20,0.0,40.58,0,3544,2556,
365280,Alexia Crow and the Cave of Heroes,2015-05-04,5.99,53.32,14,3545,2557,
365290,House of Nightmares B-Movie Edition,2015-04-22,0.79,67.06,0,3546,2558,
365300,Transmissions: Element 120,2016-06-16,0.0,85.83,11,3547,2559,
365320,Quadrant,2015-05-26,3.99,63.52,6,3548,2560,
365330,iaidoka_interlude,2015-04-24,0.99,63.42,10,3025,2153,
365340,The Way of the Pixelated Fist,2015-04-27,0.99,56.25,10,3025,2153,
365350,How to Take Off Your Mask,2015-07-10,11.99,77.65,27,2699,1888,
365360,Battle Brothers,2017-03-24,27.99,86.11,101,3549,2561,
365381,Battle Brothers - Digital Lore and Art Book,,,50.0,0,3549,2561,365360
365382,Battle Brothers - Fangshire Helm,2015-04-28,,73.26,0,3549,2561,365360
365400,Spoko and Poko,2015-05-11,3.29,47.22,25,2690,1133,
365420,Apollo4x,2015-05-05,1.99,37.07,0,3550,2562,
365430,Everything is Black and White,2015-04-23,1.99,70.57,0,3551,2563,
365450,Hacknet,2015-08-12,9.99,91.27,11,3552,1079,
365460,CHARIOT WARS,2015-05-25,6.99,32.94,16,3553,2564,
365470,Freestyle 2 - Sakun Limited Outfit Pkg,2015-05-11,18.99,50.0,0,3554,2565,339610
365480,Ravenmark: Scourge of Estellion,2015-09-10,14.99,62.13,20,3555,288,
365500,quadrant,2015-05-01,3.99,72.75,15,3556,2566,
365510,Flip,2016-02-15,0.0,72.17,25,3557,2567,
365520,GameGuru - Buildings Pack,2015-05-19,27.99,66.62,0,2363,1641,266310
365530,GameGuru - Fantasy Pack,2015-05-19,27.99,53.32,0,2363,1641,266310
365540,GameGuru - Death Valley Combat Pack,2015-05-19,27.99,50.0,0,2363,1641,266310
365560,Battle of the Bulge,2015-09-17,9.99,68.02,31,3558,288,
365580,Beeswing,2015-05-08,4.99,80.84,0,3559,2568,
365590,Tom Clancy’s The Division™,2016-03-07,29.99,69.59,0,1213,9,
365620,WarBirds - World War II Combat Aviation,2015-05-05,14.99,46.81,0,3098,2217,
365660,OlliOlli2: Welcome to Olliwood,2015-08-11,14.99,80.18,27,1547,203,
365680,BRAWL,2015-08-13,14.99,62.92,10,1371,959,
365730,Gilbert Goodmate and the Mushroom of Phungoria,2015-06-23,6.59,76.34,0,3560,2569,
365760,Vektor Wars,2015-06-04,8.19,69.8,22,3561,2570,
365770,Volume,2015-08-18,17.99,74.79,24,826,522,
365800,AdvertCity,2015-06-05,19.99,44.73,65,3562,2571,
365810,Flying Tigers: Shadows Over China,2017-05-29,12.49,65.54,28,3563,2572,
365820,Company of Heroes 2 - The British Forces,2015-09-02,12.99,70.01,0,56,40,
365850,Starchaser: Priestess of the Night Sky,2015-07-24,9.99,70.68,17,3564,596,
365860,Spaceman Sparkles 2,2015-05-20,2.99,70.13,2,3565,2573,
365870,Below Kryll,2015-09-07,4.99,77.51,34,3566,2574,
365880,Mirrored - Chapter 1,2015-10-30,0.99,60.43,6,3567,2575,
365890,Heroes of Normandie,2015-10-01,27.99,66.09,0,3568,288,
365900,Pixel Dungeon,2015-05-29,4.5,82.59,63,3569,2576,
365930,STOORM - Full Edition.,2015-08-31,2.39,50.0,0,3570,2577,
365940,Dungeon of the ENDLESS™ - Australium Update,,0.0,77.87,0,712,40,249050
365960,rFactor 2,2015-11-12,29.99,78.7,25,3571,2578,
365970,Pixel Piracy OST,2015-06-10,3.99,70.84,0,1359,947,264140
366000,Rogue System,2016-05-16,0.0,61.21,6,3572,1967,
366010,Generic Space Shooter,2016-03-11,2.99,64.87,0,3573,2579,
366050,Star Balls,2015-08-18,4.99,59.6,43,3574,2580,
366060,Teddy Terror,2015-05-21,4.99,57.82,0,3575,2581,
366090,Colony Survival,2017-06-16,19.99,88.2,45,3576,2582,
366100,Champions Of Chaos 2,2015-09-24,1.99,76.13,0,3577,2583,
366130,AdvertCity Soundtrack,2015-06-03,9.99,50.0,0,3562,2571,365800
366140,Fayre Trade: Cookery and Caravans,2015-04-23,1.99,40.58,0,3487,2529,346270
366180,Disposable Heroes,2016-03-22,1.59,50.0,10,3578,1372,
366190,CopperCube 5 - Professional Edition,2015-05-01,84.99,72.17,0,3579,2584,364970
366210,Sleep Attack,2015-05-28,6.99,64.52,70,3580,2585,
366220,Wurm Unlimited,2015-10-21,27.99,69.98,0,3581,665,
366230,BASEBALL STARS 2,2016-04-27,7.99,70.88,30,839,534,
366240,GAROU: MARK OF THE WOLVES,2016-12-06,9.99,87.78,28,839,534,
366250,METAL SLUG,2015-06-25,7.99,86.04,15,1183,534,
366260,METAL SLUG 2,2016-04-14,6.99,83.03,15,839,534,
366270,SHOCK TROOPERS,2016-05-18,7.99,76.0,15,839,534,
366280,TWINKLE STAR SPRITES,2016-05-26,7.99,71.35,15,839,534,
366290,Carp Fishing Simulator,2021-10-14,15.99,57.29,0,3582,2586,
366320,Seasons after Fall,2016-09-02,9.99,78.36,21,615,38,
366330,Kingdom Wars - Starter Pack,2016-08-29,4.99,59.6,0,886,2587,227180
366331,Kingdom Wars - All Access,2016-08-22,14.99,59.97,0,886,2587,227180
366350,ROGUS - Kingdom of The Lost Souls,2015-06-30,4.99,67.06,20,3583,2588,
366380,MYTH - Steam Edition,2016-10-28,14.99,77.66,8,3584,782,
366410,Ludoku,2015-05-25,3.99,70.84,0,3585,2589,
366420,UBERMOSH: Original Soundtrack,2015-04-23,3.99,84.4,0,3333,2399,357070
366450,Flying Tigers: Shadows Over China - Official Soundtrack,2015-08-19,4.99,67.06,0,3586,2572,365810
366460,Pavel Quest,2015-05-13,2.99,62.1,0,3587,2590,
366510,Ruzar - The Life Stone,2015-12-02,10.79,66.0,40,3588,2591,
366570,CastleAbra,2015-06-05,6.99,59.6,0,3589,2592,
366590,Prompt,2015-07-06,1.59,77.18,13,3590,2593,
366610,Not without my donuts,2015-04-28,1.59,50.0,0,3578,1372,
366620,Broken Bots,2016-06-08,6.99,56.32,20,3591,2594,
366640,Shiness: The Lightning Kingdom,2017-04-18,9.99,65.8,39,3592,38,
366650,Blitzkrieg 3 - Digital Deluxe Edition Upgrade,2015-05-06,6.99,49.59,0,173,630,235380
366660,PAYDAY 2: The Alesso Heist,2015-05-21,2.99,51.88,0,806,859,218620
366670,The Travels of Marco Polo,2015-05-06,6.99,56.69,0,3593,665,
366690,Cue Club 2: Pool and Snooker,2016-03-07,17.99,81.36,75,3594,2595,
366700,Breakout Invaders,2015-04-24,2.99,42.61,0,3595,2596,
366710,Official Guide - Moonchild,2015-05-13,4.99,50.0,0,1521,1102,332410
366730,3 Stars of Destiny - Official Guide,2015-05-22,4.99,59.42,0,1521,1102,278530
366740,Dreamscape - Official Guide,2015-05-22,3.99,50.0,0,1521,1102,271990
366750,The Book of Legends - Official Guide,2020-09-25,3.99,50.0,0,1521,1102,277470
366760,Adorables,2016-03-30,2.99,66.57,46,3323,1133,
366780,Magical Eyes - Red is for Anguish,2016-03-30,12.49,79.83,13,3596,847,
366800,Mainland,2015-05-08,0.0,55.69,0,3597,2597,
366843,Call of Duty®: Black Ops III - Season Pass,2015-11-06,49.99,69.11,0,116,20,311210
366849,Call of Duty®: Black Ops III - The Giant Zombies Map,2016-06-02,5.99,76.37,0,116,20,311210
366870,Narcosis,2017-03-28,12.49,70.55,10,3598,2598,
366910,The Long Journey Home,2017-05-30,9.99,58.41,69,3599,342,
366920,Ruler by Default,2018-05-03,8.19,76.13,15,3600,2599,
366960,SECTOR,2015-06-29,0.0,42.61,0,3601,2600,
366970,Mighty Switch Force! Hyper Drive Edition,2015-06-25,9.99,84.22,14,982,826,
366990,Puzzle Station 15th Anniversary Retro Release,2015-04-30,3.99,75.0,0,3602,255,
367000,Fine Sweeper,2015-05-25,4.99,81.17,19,3603,2601,
367010,Vernon's Legacy,2016-09-23,11.99,50.0,0,3604,2602,
367030,Lootfest,2015-05-14,0.0,54.3,3,3605,2603,
367040,InsanZ - Retro Survival Horror,2015-04-27,5.69,40.03,0,3606,2604,
367050,Vindicator: Uprising,2015-07-03,2.99,74.19,31,3607,2605,
367060,Helena The 3rd,2015-05-01,0.79,63.89,0,2167,1505,
367080,Songbringer,2017-09-01,19.99,72.53,37,3608,2606,
367110,Dustbowl,2015-05-18,8.99,69.76,45,3609,2607,
367120,Seduce Me the Otome,2015-06-04,0.0,77.77,25,3610,2608,
367140,Wish Project,2016-03-22,1.99,80.02,21,3611,2609,
367150,Earthtongue Soundtrack,2015-04-28,2.99,50.0,0,3612,2425,358070
367180,Tallowmere – Android Version,2015-05-11,0.0,59.42,0,2837,1997,340520
367210,BADLAND: Game of the Year Edition - Digital Art Booklet and Ambient Soundtrack,2015-05-26,2.99,75.03,0,1476,1039,269670
367220,Egyptian Settlement Gold,2015-05-12,7.99,35.22,0,3613,2610,
367240,Avenging Angel,2018-06-15,14.99,47.61,21,3614,2611,
367250,Reboot Soundtrack,2015-04-29,1.69,59.6,0,2155,1495,331790
367260,Dwarven Brawl Bros,2015-06-25,4.99,67.4,20,3615,2612,
367270,Angels Fall First,2015-10-01,17.99,77.45,0,3616,2613,
367280,Miniature Gods,2015-04-27,0.99,50.0,0,3487,2529,346270
367290,Bloodsports.TV - Blood Brawl,2015-05-04,,67.06,0,1959,1362,336420
367300,Pixel Star,2015-05-22,2.39,80.66,17,3617,2614,
367310,Cannon Brawl - Soundtrack,,5.49,50.0,0,3618,2615,230860
367330,Tabletop Simulator - Superfight,2015-06-05,7.99,70.48,0,1720,1189,286160
367340,FleetCOMM,2016-05-23,9.99,34.49,0,3619,2616,
367350,Demon Hearts,2015-08-07,3.99,65.86,12,3620,2617,
367380,One Manga Day - Bonus Content,2015-05-04,3.99,54.17,0,3535,2547,365070
367410,Fairy Fencer F: Hot Springs Set,2015-08-05,0.99,71.55,0,986,2290,347830
367411,Fairy Fencer F: Swimwear Set,2015-08-05,0.99,50.0,0,986,2290,347830
367412,Fairy Fencer F: Additional Fairy Pack,2015-08-05,0.99,71.55,0,986,2290,347830
367413,Fairy Fencer F: Surpass Your Limits Set,2015-08-05,0.99,74.19,0,986,2290,347830
367414,Fairy Fencer F: Ultimate Armor Pack,2015-08-05,0.99,69.44,0,986,2290,347830
367415,Fairy Fencer F: Weapon Change Accessory Set,2015-08-07,0.99,75.0,0,986,2290,347830
367430,One Ship Two Ship Redshift Blueshift,2015-09-23,7.39,72.42,21,3621,2618,
367450,Poly Bridge,2016-07-12,8.19,89.5,22,3622,2619,
367480,Batman™: Arkham Knight Season Pass,2015-10-28,19.99,72.56,0,2184,87,208650
367500,Dragon's Dogma: Dark Arisen,2016-01-15,29.99,87.71,59,229,49,
367520,Hollow Knight,2017-02-24,14.99,96.0,63,3623,2620,
367550,Rugby League Team Manager 2015,2015-06-19,16.99,59.46,0,2530,1757,
367570,oO,2015-07-06,0.99,85.18,6,3624,2621,
367580,Hook,2015-07-06,0.99,93.93,1,3624,2621,
367660,UfoPilot : Astro-Creeps Elite,2015-05-05,4.99,40.58,0,3340,2407,
367680,RimWorld Name in Game Access,2016-09-09,12.49,73.11,0,1857,1286,294100
367700,SHOFER Race Driver,2015-06-30,8.99,44.31,25,3625,2622,
367710,Afterlife Empire,2015-08-21,4.99,51.06,8,3626,2623,
367780,Aero's Quest,2015-06-08,4.99,77.88,14,3627,2624,
367800,Diamond Deeps,2015-06-01,3.99,45.83,6,3628,2625,
367810,Sky Force Anniversary - Original Soundtrack,2015-04-30,0.0,59.42,0,3257,2344,355050
367820,Decromancer,2015-10-13,9.99,63.45,0,3629,2626,
367850,Shelter 2 Mountains,2015-08-25,4.99,84.16,0,809,510,275100
367870,LEGO Jurassic World: Jurassic World DLC Pack,2015-06-12,1.99,50.0,0,2198,87,352400
367871,LEGO Jurassic World: Jurassic Park Trilogy DLC Pack 1,2015-06-12,0.99,59.0,0,2198,87,352400
367872,LEGO Jurassic World: Jurassic Park Trilogy DLC Pack 2,2015-06-12,0.99,63.06,0,2198,87,352400
367890,Block N Load Theme Music,2016-04-27,2.99,66.62,0,1959,1362,299360
367990,3D Paraglider,2015-08-03,1.99,27.24,5,3630,2627,
368000,100ft Robot Golf,2017-03-16,9.99,68.1,15,2025,1414,
368040,ExoCorps,2020-10-09,20.99,76.12,8,3631,2628,
368050,Almightree: The Last Dreamer,2015-09-07,4.99,71.31,18,3632,626,
368060,D4: SWERY's Choice Costume Set -4 Cups of Coffee-,2015-06-05,0.99,50.0,0,3359,596,358090
368061,D4: SWERY's Choice Costume Set -4 Bottles of Tequila-,2015-06-05,0.99,50.0,0,3359,596,358090
368070,Sniper Ghost Warrior 3,2017-04-24,19.99,64.55,48,801,172,
368080,Aurion: Legacy of the Kori-Odan,2016-04-14,14.99,79.05,159,3633,1024,
368140,Tobari and the Night of the Curious Moon,2015-05-26,9.99,70.9,48,3634,956,
368150,Rising Angels: Hope,2016-03-18,14.99,71.52,0,2385,956,
368160,WORLD END ECONOMiCA episode.02,2015-07-21,12.99,86.32,0,1463,956,
368180,Polyball,2017-12-01,14.99,68.86,33,3635,2629,
368220,Close Combat - Panthers in the Fog,2015-05-14,36.99,68.19,0,3636,288,
368230,Kingdom: Classic,2015-10-21,0.0,85.54,34,3637,2228,
368250,Valiant: Resurrection,2015-05-08,9.99,64.62,13,2747,1102,
368260,Marvel's Midnight Suns,2022-01-01,,50.0,0,46,34,
368290,Visibility,2015-05-25,0.0,57.21,17,3638,2630,
368310,Marble Muse,2015-08-14,3.99,57.39,10,3639,2631,
368340,CrossCode,2018-09-20,19.99,91.45,86,3640,73,
368350,Action Henk Soundtrack,2015-05-11,4.99,50.0,0,1712,1181,285820
368360,60 Seconds!,2015-05-25,8.99,81.63,56,3641,2632,
368370,Her Story,2015-06-24,8.19,86.9,13,3642,2633,
368390,The Darkside Detective,2017-07-27,11.49,90.57,30,3643,1211,
368410,Millennium - Deluxe Contents,2015-05-07,4.49,64.08,0,1521,1102,280140
368430,Through the Woods,2016-10-27,19.99,69.75,27,3644,27,
368450,Rememoried,2015-08-31,9.99,55.9,3,3645,2634,
368500,Assassin's Creed® Syndicate,2015-11-18,39.99,78.15,0,3646,9,
368510,Official Guide - Valiant,2015-05-08,4.99,50.0,0,2747,1927,368250
368540,Dustbowl - Soundtrack,2015-06-15,4.99,50.0,0,3609,2607,367110
368550,Karmaflow: The Rock Opera Videogame - Upgrade to Deluxe Edition,2015-05-06,7.99,50.0,0,2302,1600,317940
368570,Beat Da Beat,2016-03-10,1.99,85.98,10,3647,2635,
368590,Albert and Otto,2015-10-28,4.6,62.22,12,3648,2636,
368600,Terra Nova: Strike Force Centauri,2015-07-23,5.99,82.19,0,752,4,
368610,The Enchanted Cave 2,2015-06-03,8.19,83.41,25,3649,2637,
368620,Timespinner,2018-09-25,19.99,82.47,37,3650,462,
368640,htoL#NiQ: The Firefly Diary,2016-05-18,9.99,68.42,24,3651,410,
368650,Dark Echo,2015-05-11,2.49,87.17,3,3652,2638,
